PC #,Date,Location,Time Bin,Species,# Individuals,Notes,Editorial notes,Jon Problem Checker
471,1/29/2024,C3,Morning (7-9am),Peregrine Falcon,1,,,-
471,1/29/2024,C3,Morning (7-9am),Black Phoebe,1,,,-
471,1/29/2024,C3,Morning (7-9am),American Crow,4,,,-
471,1/29/2024,C3,Morning (7-9am),Chestnut-backed Chickadee,13,,,-
471,1/29/2024,C3,Morning (7-9am),Oak Titmouse,5,,,-
471,1/29/2024,C3,Morning (7-9am),Red-breasted Nuthatch,1,,,-
471,1/29/2024,C3,Morning (7-9am),Brown Creeper,1,,,-
471,1/29/2024,C3,Morning (7-9am),House Finch,12,,,-
471,1/29/2024,C3,Morning (7-9am),Yellow-rumped Warbler,3,,,-
472,1/29/2024,C4,Morning (7-9am),Anna's Hummingbird,1,,,-
472,1/29/2024,C4,Morning (7-9am),Black Phoebe,1,,,-
472,1/29/2024,C4,Morning (7-9am),American Crow,10,,,-
472,1/29/2024,C4,Morning (7-9am),Chestnut-backed Chickadee,6,,,-
472,1/29/2024,C4,Morning (7-9am),Oak Titmouse,6,,,-
472,1/29/2024,C4,Morning (7-9am),American Robin,2,,,-
472,1/29/2024,C4,Morning (7-9am),House Finch,4,,,-
472,1/29/2024,C4,Morning (7-9am),Lesser Goldfinch,4,,,-
472,1/29/2024,C4,Morning (7-9am),Dark-eyed Junco,3,,,-
472,1/29/2024,C4,Morning (7-9am),Song Sparrow,1,,,-
473,1/29/2024,C5,Morning (7-9am),Black Phoebe,1,,,-
473,1/29/2024,C5,Morning (7-9am),American Crow,6,,,-
473,1/29/2024,C5,Morning (7-9am),Chestnut-backed Chickadee,4,,,-
473,1/29/2024,C5,Morning (7-9am),Brown Creeper,1,,,-
473,1/29/2024,C5,Morning (7-9am),House Finch,2,,,-
473,1/29/2024,C5,Morning (7-9am),Song Sparrow,1,,,-
473,1/29/2024,C5,Morning (7-9am),California Towhee,2,,,-
474,1/29/2024,C6,Morning (7-9am),Anna's Hummingbird,2,,,-
474,1/29/2024,C6,Morning (7-9am),Peregrine Falcon,1,,,-
474,1/29/2024,C6,Morning (7-9am),American Crow,4,,,-
474,1/29/2024,C6,Morning (7-9am),American Robin,1,,,-
474,1/29/2024,C6,Morning (7-9am),House Finch,4,,,-
474,1/29/2024,C6,Morning (7-9am),Pine Siskin,1,,,-
474,1/29/2024,C6,Morning (7-9am),Dark-eyed Junco,6,,,-
481,1/29/2024,B1,Evening (3-5pm),Peregrine Falcon,1,,,-
481,1/29/2024,B1,Evening (3-5pm),American Crow,5,,,-
482,1/29/2024,B2,Evening (3-5pm),Anna's Hummingbird,1,,,-
482,1/29/2024,B2,Evening (3-5pm),Larus_Genus,1,,,-
482,1/29/2024,B2,Evening (3-5pm),Red-shouldered Hawk,1,,,-
482,1/29/2024,B2,Evening (3-5pm),Steller's Jay,1,,,-
482,1/29/2024,B2,Evening (3-5pm),American Crow,12,,,-
482,1/29/2024,B2,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
482,1/29/2024,B2,Evening (3-5pm),American Robin,2,,,-
482,1/29/2024,B2,Evening (3-5pm),Dark-eyed Junco,2,,,-
482,1/29/2024,B2,Evening (3-5pm),Golden-crowned Sparrow,1,,,-
482,1/29/2024,B2,Evening (3-5pm),Song Sparrow,1,,,-
482,1/29/2024,B2,Evening (3-5pm),California Towhee,1,,,-
483,1/29/2024,B3,Evening (3-5pm),Anna's Hummingbird,2,,,-
483,1/29/2024,B3,Evening (3-5pm),Larus_Genus,2,,,-
483,1/29/2024,B3,Evening (3-5pm),American Robin,1,,,-
483,1/29/2024,B3,Evening (3-5pm),Dark-eyed Junco,2,,,-
484,1/29/2024,B4,Evening (3-5pm),American Crow,8,,,-
484,1/29/2024,B4,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
484,1/29/2024,B4,Evening (3-5pm),American Robin,2,,,-
484,1/29/2024,B4,Evening (3-5pm),Dark-eyed Junco,5,,,-
485,1/29/2024,B5,Evening (3-5pm),Anna's Hummingbird,2,,,-
485,1/29/2024,B5,Evening (3-5pm),Larus_Genus,4,,,-
485,1/29/2024,B5,Evening (3-5pm),American Crow,1,,,-
485,1/29/2024,B5,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
485,1/29/2024,B5,Evening (3-5pm),Ruby-crowned Kinglet,1,,,-
485,1/29/2024,B5,Evening (3-5pm),Lesser Goldfinch,1,,,-
485,1/29/2024,B5,Evening (3-5pm),Golden-crowned Sparrow,1,,,-
485,1/29/2024,B5,Evening (3-5pm),Song Sparrow,1,,,-
486,1/29/2024,B6,Evening (3-5pm),Larus_Genus,1,,,-
486,1/29/2024,B6,Evening (3-5pm),American Crow,2,,,-
486,1/29/2024,B6,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
486,1/29/2024,B6,Evening (3-5pm),Oak Titmouse,1,,,-
486,1/29/2024,B6,Evening (3-5pm),Bewick's Wren,1,,,-
486,1/29/2024,B6,Evening (3-5pm),American Robin,1,,,-
486,1/29/2024,B6,Evening (3-5pm),Dark-eyed Junco,2,,,-
486,1/29/2024,B6,Evening (3-5pm),Song Sparrow,1,,,-
463,1/28/2024,C1,Evening (3-5pm),American Crow,9,,,-
463,1/28/2024,C1,Evening (3-5pm),California Towhee,1,,,-
464,1/28/2024,C2,Evening (3-5pm),American Crow,1,,,-
464,1/28/2024,C2,Evening (3-5pm),Larus_Genus,1,,,-
464,1/28/2024,C2,Evening (3-5pm),Anna's Hummingbird,1,,,-
465,1/28/2024,C3,Evening (3-5pm),Anna's Hummingbird,1,,,-
465,1/28/2024,C3,Evening (3-5pm),American Crow,2,,,-
465,1/28/2024,C3,Evening (3-5pm),Dark-eyed Junco,2,,,-
465,1/28/2024,C3,Evening (3-5pm),California Towhee,1,,,-
466,1/28/2024,C4,Evening (3-5pm),American Crow,3,,,-
466,1/28/2024,C4,Evening (3-5pm),Dark-eyed Junco,1,,,-
466,1/28/2024,C4,Evening (3-5pm),Oak Titmouse,1,,,-
467,1/28/2024,C5,Evening (3-5pm),Black Phoebe,1,,,-
467,1/28/2024,C5,Evening (3-5pm),American Crow,1,,,-
467,1/28/2024,C5,Evening (3-5pm),Chestnut-backed Chickadee,5,,,-
467,1/28/2024,C5,Evening (3-5pm),Oak Titmouse,1,,,-
467,1/28/2024,C5,Evening (3-5pm),Lesser Goldfinch,2,,,-
467,1/28/2024,C5,Evening (3-5pm),Dark-eyed Junco,2,,,-
467,1/28/2024,C5,Evening (3-5pm),Townsend's Warbler,3,,,-
468,1/28/2024,C6,Evening (3-5pm),Dark-eyed Junco,1,,,-
476,1/29/2024,A1,Mid-day (11am-1pm),American Crow,2,,,-
476,1/29/2024,A1,Mid-day (11am-1pm),Pine Siskin,4,,,-
477,1/29/2024,A2,Mid-day (11am-1pm),Chestnut-backed Chickadee,4,,,-
477,1/29/2024,A2,Mid-day (11am-1pm),Lesser Goldfinch,2,,,-
477,1/29/2024,A2,Mid-day (11am-1pm),Song Sparrow,1,,,-
478,1/29/2024,A3,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
478,1/29/2024,A3,Mid-day (11am-1pm),American Crow,2,,,-
478,1/29/2024,A3,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
479,1/29/2024,A4,Mid-day (11am-1pm),Larus_Genus,1,,,-
479,1/29/2024,A4,Mid-day (11am-1pm),Dark-eyed Junco,4,,,-
479,1/29/2024,A4,Mid-day (11am-1pm),Song Sparrow,1,,,-
479,1/29/2024,A4,Mid-day (11am-1pm),Yellow-rumped Warbler,2,,,-
479,1/29/2024,A4,Mid-day (11am-1pm),Townsend's Warbler,1,,,-
480,1/29/2024,A5,Mid-day (11am-1pm),Anna's Hummingbird,2,,,-
480,1/29/2024,A5,Mid-day (11am-1pm),Larus_Genus,1,,,-
480,1/29/2024,A5,Mid-day (11am-1pm),Nuttall's Woodpecker,1,,,-
480,1/29/2024,A5,Mid-day (11am-1pm),American Crow,2,,,-
480,1/29/2024,A5,Mid-day (11am-1pm),Song Sparrow,1,,,-
480,1/29/2024,A5,Mid-day (11am-1pm),Yellow-rumped Warbler,2,,,-
481,1/29/2024,A6,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
481,1/29/2024,A6,Mid-day (11am-1pm),Song Sparrow,1,,,-
481,1/29/2024,A6,Mid-day (11am-1pm),American Crow,1,,,-
487,2/5/2024,A1,Morning (7-9am),Anna's Hummingbird,2,,,-
487,2/5/2024,A1,Morning (7-9am),American Crow,1,,,-
487,2/5/2024,A1,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
487,2/5/2024,A1,Morning (7-9am),Oak Titmouse,2,,,-
487,2/5/2024,A1,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
487,2/5/2024,A1,Morning (7-9am),American Robin,4,,,-
487,2/5/2024,A1,Morning (7-9am),Lesser Goldfinch,3,,,-
487,2/5/2024,A1,Morning (7-9am),Dark-eyed Junco,6,,,-
488,2/5/2024,A2,Morning (7-9am),Anna's Hummingbird,2,,,-
488,2/5/2024,A2,Morning (7-9am),Chestnut-backed Chickadee,6,,,-
488,2/5/2024,A2,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
488,2/5/2024,A2,Morning (7-9am),American Robin,5,,,-
488,2/5/2024,A2,Morning (7-9am),Dark-eyed Junco,3,,,-
488,2/5/2024,A2,Morning (7-9am),Song Sparrow,2,,,-
489,2/5/2024,A3,Morning (7-9am),Anna's Hummingbird,1,,,-
489,2/5/2024,A3,Morning (7-9am),American Crow,3,,,-
489,2/5/2024,A3,Morning (7-9am),American Robin,4,,,-
489,2/5/2024,A3,Morning (7-9am),Lesser Goldfinch,3,,,-
489,2/5/2024,A3,Morning (7-9am),Dark-eyed Junco,2,,,-
490,2/5/2024,A4,Morning (7-9am),Band-tailed Pigeon,2,,,-
490,2/5/2024,A4,Morning (7-9am),Anna's Hummingbird,2,,,-
490,2/5/2024,A4,Morning (7-9am),American Crow,2,,,-
490,2/5/2024,A4,Morning (7-9am),American Robin,4,,,-
490,2/5/2024,A4,Morning (7-9am),Pine Siskin,1,,,-
490,2/5/2024,A4,Morning (7-9am),Lesser Goldfinch,6,,,-
490,2/5/2024,A4,Morning (7-9am),Dark-eyed Junco,4,,,-
490,2/5/2024,A4,Morning (7-9am),Song Sparrow,1,,,-
490,2/5/2024,A4,Morning (7-9am),California Towhee,1,,,-
491,2/5/2024,A5,Morning (7-9am),Anna's Hummingbird,4,,,-
491,2/5/2024,A5,Morning (7-9am),Larus_Genus,1,,,-
491,2/5/2024,A5,Morning (7-9am),Red-shouldered Hawk,2,,,-
491,2/5/2024,A5,Morning (7-9am),American Crow,4,,,-
491,2/5/2024,A5,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
491,2/5/2024,A5,Morning (7-9am),House Finch,6,,,-
491,2/5/2024,A5,Morning (7-9am),Lesser Goldfinch,1,,,-
491,2/5/2024,A5,Morning (7-9am),Dark-eyed Junco,2,,,-
491,2/5/2024,A5,Morning (7-9am),Song Sparrow,2,,,-
491,2/5/2024,A5,Morning (7-9am),Yellow-rumped Warbler,8,,,-
492,2/5/2024,A6,Morning (7-9am),Band-tailed Pigeon,2,,,-
492,2/5/2024,A6,Morning (7-9am),Red-tailed Hawk,2,,,-
492,2/5/2024,A6,Morning (7-9am),Downy Woodpecker,1,,,-
492,2/5/2024,A6,Morning (7-9am),Steller's Jay,1,,,-
492,2/5/2024,A6,Morning (7-9am),American Crow,5,,,-
492,2/5/2024,A6,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
492,2/5/2024,A6,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
492,2/5/2024,A6,Morning (7-9am),American Robin,4,,,-
492,2/5/2024,A6,Morning (7-9am),House Finch,8,,,-
492,2/5/2024,A6,Morning (7-9am),Pine Siskin,2,,,-
492,2/5/2024,A6,Morning (7-9am),Lesser Goldfinch,4,,,-
492,2/5/2024,A6,Morning (7-9am),Dark-eyed Junco,2,,,-
492,2/5/2024,A6,Morning (7-9am),Song Sparrow,1,,,-
499,2/5/2024,B1,Evening (3-5pm),Anna's Hummingbird,2,,,-
499,2/5/2024,B1,Evening (3-5pm),California Gull,1,,,-
499,2/5/2024,B1,Evening (3-5pm),Larus_Genus,1,heard,,-
499,2/5/2024,B1,Evening (3-5pm),Red-tailed Hawk,2,two soaring in the distance in the east,,-
499,2/5/2024,B1,Evening (3-5pm),Peregrine Falcon,1,,,-
499,2/5/2024,B1,Evening (3-5pm),American Crow,16,,,-
499,2/5/2024,B1,Evening (3-5pm),American Robin,3,,,-
500,2/5/2024,B2,Evening (3-5pm),Hutton's Vireo,1,,,-
500,2/5/2024,B2,Evening (3-5pm),Steller's Jay,1,,,-
500,2/5/2024,B2,Evening (3-5pm),American Crow,5,,,-
500,2/5/2024,B2,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
500,2/5/2024,B2,Evening (3-5pm),Bushtit,2,,,-
500,2/5/2024,B2,Evening (3-5pm),American Robin,1,,,-
500,2/5/2024,B2,Evening (3-5pm),Song Sparrow,1,,,-
500,2/5/2024,B2,Evening (3-5pm),California Towhee,1,,,-
500,2/5/2024,B2,Evening (3-5pm),Townsend's Warbler,1,,,-
501,2/5/2024,B3,Evening (3-5pm),Anna's Hummingbird,1,,,-
501,2/5/2024,B3,Evening (3-5pm),Larus_Genus,1,,,-
501,2/5/2024,B3,Evening (3-5pm),Red-shouldered Hawk,1,,,-
501,2/5/2024,B3,Evening (3-5pm),American Crow,5,,,-
501,2/5/2024,B3,Evening (3-5pm),Ruby-crowned Kinglet,1,,,-
501,2/5/2024,B3,Evening (3-5pm),American Robin,4,,,-
501,2/5/2024,B3,Evening (3-5pm),Dark-eyed Junco,1,,,-
501,2/5/2024,B3,Evening (3-5pm),Song Sparrow,1,,,-
502,2/5/2024,B4,Evening (3-5pm),Anna's Hummingbird,2,,,-
502,2/5/2024,B4,Evening (3-5pm),American Crow,3,,,-
502,2/5/2024,B4,Evening (3-5pm),Common Raven,2,,,-
502,2/5/2024,B4,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
502,2/5/2024,B4,Evening (3-5pm),Oak Titmouse,1,,,-
502,2/5/2024,B4,Evening (3-5pm),House Finch,5,,,-
502,2/5/2024,B4,Evening (3-5pm),Dark-eyed Junco,2,,,-
502,2/5/2024,B4,Evening (3-5pm),Song Sparrow,2,,,-
503,2/5/2024,B5,Evening (3-5pm),American Crow,11,,,-
503,2/5/2024,B5,Evening (3-5pm),Common Raven,1,,,-
503,2/5/2024,B5,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
503,2/5/2024,B5,Evening (3-5pm),House Finch,5,,,-
503,2/5/2024,B5,Evening (3-5pm),Lesser Goldfinch,1,,,-
503,2/5/2024,B5,Evening (3-5pm),Dark-eyed Junco,5,,,-
503,2/5/2024,B5,Evening (3-5pm),Townsend's Warbler,1,,,-
504,2/5/2024,B6,Evening (3-5pm),American Crow,13,,,-
504,2/5/2024,B6,Evening (3-5pm),Chestnut-backed Chickadee,5,,,-
504,2/5/2024,B6,Evening (3-5pm),Oak Titmouse,2,,,-
504,2/5/2024,B6,Evening (3-5pm),Red-breasted Nuthatch,1,,,-
504,2/5/2024,B6,Evening (3-5pm),Song Sparrow,1,,,-
505,2/10/2024,B1,Morning (7-9am),Anna's Hummingbird,1,,,-
505,2/10/2024,B1,Morning (7-9am),California Gull,3,,,-
505,2/10/2024,B1,Morning (7-9am),Peregrine Falcon,1,,,-
505,2/10/2024,B1,Morning (7-9am),American Crow,14,,,-
505,2/10/2024,B1,Morning (7-9am),Bushtit,9,,,-
505,2/10/2024,B1,Morning (7-9am),American Robin,6,,,-
505,2/10/2024,B1,Morning (7-9am),House Finch,4,,,-
505,2/10/2024,B1,Morning (7-9am),Lesser Goldfinch,1,,,-
505,2/10/2024,B1,Morning (7-9am),Dark-eyed Junco,2,,,-
505,2/10/2024,B1,Morning (7-9am),Golden-crowned Sparrow,1,,,-
505,2/10/2024,B1,Morning (7-9am),Song Sparrow,1,,,-
506,2/10/2024,B2,Morning (7-9am),Anna's Hummingbird,1,,,-
506,2/10/2024,B2,Morning (7-9am),Red-shouldered Hawk,1,,,-
506,2/10/2024,B2,Morning (7-9am),Downy Woodpecker,1,,,-
506,2/10/2024,B2,Morning (7-9am),American Crow,4,,,-
506,2/10/2024,B2,Morning (7-9am),Common Raven,2,,,-
506,2/10/2024,B2,Morning (7-9am),Chestnut-backed Chickadee,3,,,-
506,2/10/2024,B2,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
506,2/10/2024,B2,Morning (7-9am),American Robin,25,,,-
506,2/10/2024,B2,Morning (7-9am),House Finch,10,,,-
506,2/10/2024,B2,Morning (7-9am),Dark-eyed Junco,2,,,-
506,2/10/2024,B2,Morning (7-9am),Song Sparrow,1,,,-
507,2/10/2024,B3,Morning (7-9am),Anna's Hummingbird,2,,,-
507,2/10/2024,B3,Morning (7-9am),Peregrine Falcon,1,,,-
507,2/10/2024,B3,Morning (7-9am),American Crow,4,,,-
507,2/10/2024,B3,Morning (7-9am),Oak Titmouse,1,,,-
507,2/10/2024,B3,Morning (7-9am),Bewick's Wren,1,,,-
507,2/10/2024,B3,Morning (7-9am),House Finch,8,,,-
507,2/10/2024,B3,Morning (7-9am),Lesser Goldfinch,1,,,-
507,2/10/2024,B3,Morning (7-9am),Dark-eyed Junco,4,,,-
507,2/10/2024,B3,Morning (7-9am),Golden-crowned Sparrow,1,,,-
507,2/10/2024,B3,Morning (7-9am),Song Sparrow,1,,,-
508,2/10/2024,B4,Morning (7-9am),Larus_Genus,1,,,-
508,2/10/2024,B4,Morning (7-9am),American Crow,6,,,-
508,2/10/2024,B4,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
508,2/10/2024,B4,Morning (7-9am),Oak Titmouse,3,,,-
508,2/10/2024,B4,Morning (7-9am),Bushtit,1,,,-
508,2/10/2024,B4,Morning (7-9am),Bewick's Wren,1,,,-
508,2/10/2024,B4,Morning (7-9am),House Finch,8,,,-
508,2/10/2024,B4,Morning (7-9am),Dark-eyed Junco,1,,,-
508,2/10/2024,B4,Morning (7-9am),Song Sparrow,1,,,-
509,2/10/2024,B5,Morning (7-9am),Red-shouldered Hawk,1,,,-
509,2/10/2024,B5,Morning (7-9am),Steller's Jay,2,,,-
509,2/10/2024,B5,Morning (7-9am),American Crow,4,,,-
509,2/10/2024,B5,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
509,2/10/2024,B5,Morning (7-9am),Brown Creeper,1,,,-
509,2/10/2024,B5,Morning (7-9am),American Robin,1,,,-
509,2/10/2024,B5,Morning (7-9am),Dark-eyed Junco,4,,,-
509,2/10/2024,B5,Morning (7-9am),California Towhee,2,,,-
509,2/10/2024,B5,Morning (7-9am),Townsend's Warbler,1,,,-
510,2/10/2024,B6,Morning (7-9am),Anna's Hummingbird,1,,,-
510,2/10/2024,B6,Morning (7-9am),American Crow,24,,,-
510,2/10/2024,B6,Morning (7-9am),Chestnut-backed Chickadee,1,,,-
510,2/10/2024,B6,Morning (7-9am),Red-breasted Nuthatch,2,,,-
510,2/10/2024,B6,Morning (7-9am),American Robin,2,,,-
510,2/10/2024,B6,Morning (7-9am),House Finch,2,,,-
510,2/10/2024,B6,Morning (7-9am),Dark-eyed Junco,3,,,-
511,2/10/2024,A1,Mid-day (11am-1pm),Turkey Vulture,1,,,-
511,2/10/2024,A1,Mid-day (11am-1pm),Ruby-crowned Kinglet,1,,,-
511,2/10/2024,A1,Mid-day (11am-1pm),House Finch,4,,,-
511,2/10/2024,A1,Mid-day (11am-1pm),Pine Siskin,2,,,-
511,2/10/2024,A1,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
511,2/10/2024,A1,Mid-day (11am-1pm),California Towhee,2,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),American Crow,5,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Common Raven,2,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Bushtit,4,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Bewick's Wren,1,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Song Sparrow,1,,,-
512,2/10/2024,A2,Mid-day (11am-1pm),Townsend's Warbler,1,,,-
513,2/10/2024,A3,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
513,2/10/2024,A3,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
513,2/10/2024,A3,Mid-day (11am-1pm),American Crow,11,,,-
513,2/10/2024,A3,Mid-day (11am-1pm),Bushtit,1,,,-
513,2/10/2024,A3,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),Anna's Hummingbird,2,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),American Crow,1,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),Chestnut-backed Chickadee,1,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),Red-breasted Nuthatch,1,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),California Towhee,1,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),Yellow-rumped Warbler,3,,,-
514,2/10/2024,A4,Mid-day (11am-1pm),Townsend's Warbler,1,,,-
515,2/10/2024,A5,Mid-day (11am-1pm),Anna's Hummingbird,3,,,-
515,2/10/2024,A5,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
515,2/10/2024,A5,Mid-day (11am-1pm),Red-breasted Nuthatch,1,,,-
515,2/10/2024,A5,Mid-day (11am-1pm),Brown Creeper,1,,,-
515,2/10/2024,A5,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
515,2/10/2024,A5,Mid-day (11am-1pm),Song Sparrow,1,,,-
516,2/10/2024,A6,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
516,2/10/2024,A6,Mid-day (11am-1pm),American Crow,1,,,-
516,2/10/2024,A6,Mid-day (11am-1pm),Ruby-crowned Kinglet,1,,,-
517,2/10/2024,B1,Evening (3-5pm),Rock Pigeon,2,,,-
517,2/10/2024,B1,Evening (3-5pm),Anna's Hummingbird,3,,,-
517,2/10/2024,B1,Evening (3-5pm),Red-tailed Hawk,3,,,-
517,2/10/2024,B1,Evening (3-5pm),Nuttall's Woodpecker,1,,,-
517,2/10/2024,B1,Evening (3-5pm),Black Phoebe,1,,,-
517,2/10/2024,B1,Evening (3-5pm),American Crow,4,,,-
517,2/10/2024,B1,Evening (3-5pm),Common Raven,2,,,-
517,2/10/2024,B1,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
517,2/10/2024,B1,Evening (3-5pm),Dark-eyed Junco,1,,,-
518,2/10/2024,B2,Evening (3-5pm),Anna's Hummingbird,3,,,-
518,2/10/2024,B2,Evening (3-5pm),American Crow,2,,,-
518,2/10/2024,B2,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
518,2/10/2024,B2,Evening (3-5pm),Oak Titmouse,6,,,-
518,2/10/2024,B2,Evening (3-5pm),Brown Creeper,2,,,-
518,2/10/2024,B2,Evening (3-5pm),American Robin,8,,,-
518,2/10/2024,B2,Evening (3-5pm),Cedar Waxwing,3,,,-
518,2/10/2024,B2,Evening (3-5pm),House Finch,10,,,-
518,2/10/2024,B2,Evening (3-5pm),Lesser Goldfinch,2,,,-
518,2/10/2024,B2,Evening (3-5pm),Dark-eyed Junco,5,,,-
518,2/10/2024,B2,Evening (3-5pm),Song Sparrow,2,,,-
518,2/10/2024,B2,Evening (3-5pm),California Towhee,2,,,-
518,2/10/2024,B2,Evening (3-5pm),Yellow-rumped Warbler,2,,,-
519,2/10/2024,B3,Evening (3-5pm),Anna's Hummingbird,3,,,-
519,2/10/2024,B3,Evening (3-5pm),Larus_Genus,2,,,-
519,2/10/2024,B3,Evening (3-5pm),Red-shouldered Hawk,1,,,-
519,2/10/2024,B3,Evening (3-5pm),Red-tailed Hawk,1,,,-
519,2/10/2024,B3,Evening (3-5pm),American Crow,3,,,-
519,2/10/2024,B3,Evening (3-5pm),Common Raven,1,,,-
519,2/10/2024,B3,Evening (3-5pm),American Robin,4,,,-
519,2/10/2024,B3,Evening (3-5pm),House Finch,2,,,-
519,2/10/2024,B3,Evening (3-5pm),Dark-eyed Junco,2,,,-
519,2/10/2024,B3,Evening (3-5pm),Song Sparrow,1,,,-
520,2/10/2024,B4,Evening (3-5pm),Red-shouldered Hawk,1,,,-
520,2/10/2024,B4,Evening (3-5pm),Nuttall's Woodpecker,1,,,-
520,2/10/2024,B4,Evening (3-5pm),American Crow,3,,,-
520,2/10/2024,B4,Evening (3-5pm),Chestnut-backed Chickadee,4,,,-
520,2/10/2024,B4,Evening (3-5pm),Oak Titmouse,4,,,-
520,2/10/2024,B4,Evening (3-5pm),House Finch,1,,,-
520,2/10/2024,B4,Evening (3-5pm),Dark-eyed Junco,12,,,-
520,2/10/2024,B4,Evening (3-5pm),Song Sparrow,1,,,-
520,2/10/2024,B4,Evening (3-5pm),California Towhee,2,,,-
521,2/10/2024,B5,Evening (3-5pm),Anna's Hummingbird,4,,,-
521,2/10/2024,B5,Evening (3-5pm),Red-shouldered Hawk,1,,,-
521,2/10/2024,B5,Evening (3-5pm),American Crow,16,,,-
521,2/10/2024,B5,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
521,2/10/2024,B5,Evening (3-5pm),Oak Titmouse,4,,,-
521,2/10/2024,B5,Evening (3-5pm),American Robin,2,,,-
521,2/10/2024,B5,Evening (3-5pm),Dark-eyed Junco,5,,,-
521,2/10/2024,B5,Evening (3-5pm),Yellow-rumped Warbler,2,,,-
522,2/10/2024,B6,Evening (3-5pm),American Crow,4,,,-
522,2/10/2024,B6,Evening (3-5pm),Chestnut-backed Chickadee,4,,,-
522,2/10/2024,B6,Evening (3-5pm),Bushtit,6,,,-
522,2/10/2024,B6,Evening (3-5pm),Song Sparrow,1,,,-
522,2/10/2024,B6,Evening (3-5pm),Yellow-rumped Warbler,10,,,-
523,2/15/2024,C1,Morning (7-9am),Anna's Hummingbird,2,,,-
523,2/15/2024,C1,Morning (7-9am),Larus_Genus,1,,,-
523,2/15/2024,C1,Morning (7-9am),Nuttall's Woodpecker,1,,,-
523,2/15/2024,C1,Morning (7-9am),Peregrine Falcon,1,,,-
523,2/15/2024,C1,Morning (7-9am),American Crow,4,,,-
523,2/15/2024,C1,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
523,2/15/2024,C1,Morning (7-9am),American Robin,3,,,-
523,2/15/2024,C1,Morning (7-9am),Lesser Goldfinch,6,,,-
523,2/15/2024,C1,Morning (7-9am),Dark-eyed Junco,2,,,-
523,2/15/2024,C1,Morning (7-9am),California Towhee,1,,,-
524,2/15/2024,C2,Morning (7-9am),Anna's Hummingbird,1,,,-
524,2/15/2024,C2,Morning (7-9am),Peregrine Falcon,2,,,-
524,2/15/2024,C2,Morning (7-9am),American Crow,2,,,-
524,2/15/2024,C2,Morning (7-9am),Oak Titmouse,1,,,-
524,2/15/2024,C2,Morning (7-9am),Bushtit,3,,,-
524,2/15/2024,C2,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
524,2/15/2024,C2,Morning (7-9am),American Robin,1,,,-
524,2/15/2024,C2,Morning (7-9am),House Finch,2,,,-
524,2/15/2024,C2,Morning (7-9am),Lesser Goldfinch,3,,,-
524,2/15/2024,C2,Morning (7-9am),Dark-eyed Junco,4,,,-
